count,hate_speech,offensive_language,neither,class,tweet,new_class,cleaned_tweet
4,1,3,0,1,Since a youngin bitch we been them niggas,2,since a youngin bitch we been them niggas
3,0,3,0,1,Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked,2,since bitches love callin me by my ex girlfriends names so much ima sta callin them the names of niggas they fucked
3,0,3,0,1,"Since cats lick themselves all the time, they should be great at eattin pussy",2,since cats lick themselves all the time they should be great at eattin pussy
3,0,3,0,1,Since my girl like to argue I sent that bitch to law school,2,since my girl like to argue i sent that bitch to law school
3,1,2,0,1,Since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other&#8230; http://t.co/CCm3aoiSbP,2,since niggaz is throwing subs on this but that same nigga lame nigga bitches was getting fucked by other url 
3,0,2,1,1,Since you gave me the pussy that ass getting fatter,2,since you gave me the pussy that ass getting fatter
3,0,3,0,1,Since you hoes wanna be childish &#128514;&#128514;&#128514; http://t.co/P6v3xPXnrZ,2,since you hoes wanna be childish url 
3,1,2,0,1,Single colored man looking fo a single white woman. Fat OK. I'm nigga,2,single colored man looking fo a single white woman fat ok i am nigga
3,0,3,0,1,Single like a dollar fucking bitches like im slater ..AWW MANE!,2,single like a dollar fucking bitches like im slater aww mane
3,0,3,0,1,Siri is terrible #cunt,2,siri is terrible cunt
3,0,3,0,1,Sis said go to sleep I said bitch it's our b day I ain't sleeping &#128540;&#128540;&#128540;,2,sis said go to sleep i said bitch it our b day i ain t sleeping 
3,0,3,0,1,"Sit on my face, M U A H, before i eat da pussy, i say my grace &#128591;",2,sit on my face m u a h before i eat da pussy i say my grace
3,0,3,0,1,Sit the fuck down bitch RT @410_Mal: STFU RT @Thotcho: Y&#8217;all act like it doesn&#8217;t get cold in Denver.,2,sit the fuck down bitch stfu y all act like it doesn t get cold in denver
3,0,0,3,2,"Sitting alone watching White Chicks, no pants, fuzzy blankets, tea || turn up",1,sitting alone watching white chicks no pants fuzzy blankets tea turn up
3,2,1,0,0,Sitting at the bar at work watching Walking Dead and all these fucking wetbacks decide to come in &amp; turn on their spic music. Jesus Christ,0,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in turn on their spic music jesus christ
3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/VlnhyAhaEW",1,sitting on the deck enjoying a stone ipa watching smelling the neighbors burn trash missouri url 
3,0,1,2,2,"Sitting on the deck, enjoying a #StoneIPA, watching/smelling the neighbors burn trash. #Missouri http://t.co/m9wYnrLtWz",1,sitting on the deck enjoying a stone ipa watching smelling the neighbors burn trash missouri url 
3,0,3,0,1,Sitting up here next to the neighborhood crazy bitch &amp; she keeps randomly busting out laughing.,2,sitting up here next to the neighborhood crazy bitch she keeps randomly busting out laughing
3,0,0,3,2,Sixten just shoved like 8 Oreos down his throat,1,sixten just shoved like oreos down his throat
6,0,6,0,1,Skinny girls be having that gotta go a couple rounds pussy,2,skinny girls be having that gotta go a couple rounds pussy
3,0,3,0,1,Skippin spanish class the rest of this week fuck dat bitch,2,skippin spanish class the rest of this week fuck dat bitch
3,0,0,3,2,Skippy and the Kats. #FezBandName @RonandFezSXM,1,skippy and the kats fez band name
3,0,3,0,1,Skylar needs to go back to Clarenceville. He taking all the hoes.,2,skylar needs to go back to clarenceville he taking all the hoes
3,0,1,2,2,Slack jawed yokel husband http://t.co/VE1PWFrz9t,1,slack jawed yokel husband url 
3,0,3,0,1,Slap a hoe with a rusty axe ash my blunts on her ass,2,slap a hoe with a rusty axe ash my blunts on her ass
3,0,3,0,1,Slap my hoes with a rake fake make great cake #illuminati,2,slap my hoes with a rake fake make great cake illuminati
3,0,3,0,1,Slap the bitch is fun...didnt know beer wasnt that bad,2,slap the bitch is fun didnt know beer wasnt that bad
3,0,3,0,1,Slaw ass team time to start dat bitch ova,2,slaw ass team time to sta dat bitch ova
4,0,4,0,1,Slide in that hoe DM's like &#127938;&#127938;&#127938;,2,slide in that hoe dm like 
3,0,3,0,1,Slide in the pussy like a surfboard,2,slide in the pussy like a surfboard
3,0,3,0,1,Slide in your bitch Dms like &#128166; &#127940; https://t.co/W7QbM72Oyo,2,slide in your bitch dms like url 
3,0,3,0,1,Slim Hines lil bruda ainn bout it bitch how yu figure,2,slim hines lil bruda ainn bout it bitch how yu figure
6,2,3,1,1,Slim niggah but you know i love em thick,2,slim niggah but you know i love em thick
3,0,3,0,1,Sloppy ignorance in all my pockets &#128176;&#128176;&#128176;Come here lil bitch I want sloppy toppy &#128069;&#128166;,2,sloppy ignorance in all my pockets come here lil bitch i want sloppy toppy 
3,0,3,0,1,Sloppy ignorance in all my pockets come her lil bitch I want sloppy toppy,2,sloppy ignorance in all my pockets come her lil bitch i want sloppy toppy
3,1,2,0,1,Slowbros over hoes,2,slowbros over hoes
3,0,3,0,1,Slut I ain't playin' go find a white crayon and color a fuckin zebra.,2,slut i ain t playin go find a white crayon and color a fuckin zebra
3,0,3,0,1,Slut ass queen bee bitch.,2,slut ass queen bee bitch
3,0,3,0,1,Slut opp thot hoe,2,slut opp thot hoe
3,0,3,0,1,Sluts and hoes are needed.Respect their services.,2,sluts and hoes are needed respect their services
3,0,3,0,1,Smack these hoes on they ass like we birthed these bitches,2,smack these hoes on they ass like we bi hed these bitches
3,0,2,1,1,Smashed a werewolf chick and thought she was related to @DominiquePurdy so I felt guilty but then later discovered he didn't know the ho,2,smashed a werewolf chick and thought she was related to so i felt guilty but then later discovered he did not know the ho
3,0,3,0,1,"Smellin good, bitches wanna hug me",2,smellin good bitches wanna hug me
3,0,3,0,1,Smfh RT @pufntrees: @quanb24 trash..slow as fuck..cant even get a nike release on that,2,smfh trash slow as fuck cant even get a nike release on that
3,0,3,0,1,Smfh boy you sound just like them hoes!! RT @K_forKicKs: Idk why everybody be hating on the Puerto Rican princess,2,smfh boy you sound just like them hoes idk why everybody be hating on the pue o rican princess
3,0,3,0,1,Smh &amp;&amp; its not bitches its BITCH ASS NIGGAHS,2,smh its not bitches its bitch ass niggahs
3,2,1,0,0,Smh hate that hoe,0,smh hate that hoe
6,0,6,0,1,Smh ma niggah,2,smh ma niggah
3,2,1,0,0,Smh queer,0,smh queer
3,2,1,0,0,Smh u niggers &amp; ur music knowledge,0,smh u niggers ur music knowledge
3,0,3,0,1,"Smh you dreamed I was a faggot? Wow RT @cocainemodel: My dream lmfao start from the bottom , up . @ItsNotHarold http://t.co/ng0GYWaehF",2,smh you dreamed i was a faggot wow my dream lmfao sta from the bottom up url 
6,1,4,1,1,Smh. Go play dreamcast RT @TheGoodfella_: Hate playing with someone at home on that trash ass default broadcast cam... 2K camera is the goat,2,smh go play dreamcast hate playing with someone at home on that trash ass default broadcast cam 2 k camera is the goat
3,0,3,0,1,Smile at the bitches who hate you.,2,smile at the bitches who hate you
3,0,3,0,1,Smile at the hoes who hate you.,2,smile at the hoes who hate you
3,0,3,0,1,Smoke good weed with a bad bitch,2,smoke good weed with a bad bitch
6,0,6,0,1,Smoke good weed with bad bitch and give a good girl bad habits,2,smoke good weed with bad bitch and give a good girl bad habits
6,0,6,0,1,Smoke sesh niggah what u mean,2,smoke sesh niggah what u mean
3,0,3,0,1,Smoke sum bitch,2,smoke sum bitch
3,0,3,0,1,Smoke summm bitch,2,smoke sum bitch
3,0,3,0,1,Smoke wit a bitch in nap and let her play music I bet 100 she turn on boosie or some slow shit &#128530;,2,smoke wit a bitch in nap and let her play music i bet she turn on boosie or some slow shit
3,0,3,0,1,Smokin on loud that will have yo ass panicking.... but wwn you show up all the hoes start vanishing!,2,smokin on loud that will have yo ass panicking but wwn you show up all the hoes sta vanishing
3,0,3,0,1,Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing,2,smokin stuntin riding round town wit a bitch so bad but she do not mean nothing
3,0,3,0,1,Smoking Brooklyn got me high as giraffe pussy,2,smoking brooklyn got me high as giraffe pussy
6,0,0,6,2,Smuggled letter by Gaza tunnel digger details suffering under Hamas rule http://t.co/jusiee1yhK via @TheMuslimIssue,1,smuggled letter by gaza tunnel digger details suffering under hamas rule url via
3,0,3,0,1,Smurf a real cat bitch,2,smurf a real cat bitch
3,0,3,0,1,Snakes slithered in they coil RT @Faisal_nizam: These hoes ain't loyal,2,snakes slithered in they coil these hoes ain t loyal
3,0,3,0,1,Snapchat me bitches @/jaceyjanette,2,snapchat me bitches jaceyjanette
3,1,2,0,1,Sneaky hoes http://t.co/YPqpMdpfGg,2,sneaky hoes url 
3,0,3,0,1,Snoop with the hoes &#128514;&#128514;&#128514;,2,snoop with the hoes 
3,0,3,0,1,"So I already don't fuck with dude, but I be nice. And I'm humoring him. but this bitch crossed a line.

""First of motherfucking all...""",2,so i already do not fuck with dude but i be nice and i am humoring him but this bitch crossed a line first of motherfucking all
3,2,1,0,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.,0,so i decided to drive to the good walma where the colored folks do not go bc it food here
3,0,3,0,1,So I figure out why I've been a bitch lately.,2,so i figure out why i have been a bitch lately
3,0,2,1,1,So I guess I want to be ghetto my dad was poor ... Not in morals or in standards my grandfather was poor... He was great man tho,2,so i guess i want to be ghetto my dad was poor not in morals or in standards my grandfather was poor he was great man tho
3,0,3,0,1,So I guess I'm on snapchat now? So snapchat me bitches. Danvii . No idea...,2,so i guess i am on snapchat now so snapchat me bitches danvii no idea
3,0,3,0,1,"So I guess all girls are ""psycho bitches and dgaf"" these days.. Smh y'all are dumb&#128514;&#128514;Don't even know what psycho is. Tf outta here&#128514;",2,so i guess all girls are psycho bitches and dgaf these days smh you all are dumb do not even know what psycho is tf outta here
3,0,3,0,1,"So I had to spray this huge ass wasp nest outside my backdoor. Maaan, them bitches were mad as fuck!!",2,so i had to spray this huge ass wasp nest outside my backdoor man them bitches were mad as fuck
3,0,3,0,1,So I keep cool but in the back of my mind I'm like did des hoes just come on my mf porch like ik dem,2,so i keep cool but in the back of my mind i am like did des hoes just come on my mf porch like ik dem
3,0,3,0,1,"So I made ""hey"" as a short cut for ""pussy lips"" in Ann's phone http://t.co/QHKEsDVizR",2,so i made hey as a sho cut for pussy lips in ann phone url 
3,0,3,0,1,"So I seen this sweater , its flashy. I wanna get it. I gotta get it. It say ""my boyfriend is my bitch, with some puppies"" &#128514;&#128514;&#128514;",2,so i seen this sweater its flashy i wanna get it i gotta get it it say my boyfriend is my bitch with some puppies 
3,0,3,0,1,"So I swore my school was closed, but that bitch is open and I'm home &#128514;",2,so i swore my school was closed but that bitch is open and i am home
3,0,3,0,1,So I we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol,2,so i we gotta find a new house because the land lord being a bitch but we getting a way better house so it all good lol
3,0,0,3,2,So I'm at #tedgibson and Ted is getting his hair colored right beside me. Heeeey!,1,so i am at ted gibson and ted is getting his hair colored right beside me hey
3,0,0,3,2,"So I've been pretty paranoid about the cooling weather bringing about an abundance of birds in Austin, NYC and Philadelphia.",1,so i have been pretty paranoid about the cooling weather bringing about an abundance of birds in austin nyc and philadelphia
3,0,0,3,2,So Politico says Rney will win and then goes after Gallup for doing the same thing. LMAO at you #teabaggers #morningjoe,1,so politico says rney will win and then goes after gallup for doing the same thing lmao at you teabaggers morning joe
3,0,3,0,1,So Sterling bitch gotta he a hoe.. aye she paid and you're...mad? Dont blame the bitch. She half black.,2,so sterling bitch gotta he a hoe aye she paid and you are mad dont blame the bitch she half black
3,0,1,2,2,So am I the only cracker up playing his guitar (thank you @Tampa_Rick ) on this Saturday night?,1,so am i the only cracker up playing his guitar thank you on this saturday night
3,1,2,0,1,So apparently me &amp; Eric fucced &amp; I be just fuccing every nigga &#128514;&#128557; GREAT but y'all bitches NOT whoppin &amp; talkin behind BLOCCED twitters,2,so apparently me eric fucced i be just fuccing every nigga great but you all bitches not whoppin talkin behind blocced twitters
3,0,3,0,1,So at work today I got called a cracker ass bitch. Lol,2,so at work today i got called a cracker ass bitch lol
3,0,2,1,1,"So basically I reflected a lot on how for now, I make fire my bitch day to day.",2,so basically i reflected a lot on how for now i make fire my bitch day to day
3,0,3,0,1,"So bitch shoot me a look, it better be a blank stare, or get shanked in the pancreas",2,so bitch shoot me a look it better be a blank stare or get shanked in the pancreas
3,0,2,1,1,"So buy another round, they tried to shut us down bout an hour ago, but we still in this bitch. Early not late!!! Follow @217Emmanuel",2,so buy another round they tried to shut us down bout an hour ago but we still in this bitch early not late follow
3,1,2,0,1,So excited for this white trash bash party tonight &#128540;&#127867;,2,so excited for this white trash bash pa y tonight 
3,0,3,0,1,"So excited for tomorrow &amp; Saturday, &amp; then just being a lazy bitch on Sunday. &#128076;",2,so excited for tomorrow saturday then just being a lazy bitch on sunday
3,0,3,0,1,So far I've only seen 3 bad bitches talkn bout Mansion &#233;lan .. Wtf is up!!,2,so far i have only seen bad bitches talkn bout mansion lan wtf is up
3,0,3,0,1,So far today every time I try to load an article from the Blaze on Twitter the site crashes. WTF is Selibus doing now the cunt,2,so far today every time i try to load an a icle from the blaze on twitter the site crashes wtf is selibus doing now the cunt
3,1,2,0,1,So fucking thirsty for a championship that they welcome a fucking traitor with open arms.... Haha fucking no heart ass pussy organization,2,so fucking thirsty for a championship that they welcome a fucking traitor with open arms haha fucking no hea ass pussy organization
3,0,2,1,1,So ghetto.,2,so ghetto
3,0,3,0,1,So glad I found a good girl and don't have to deal with these wild ass hoes they have nowadays.. Ratchets.,2,so glad i found a good girl and do not have to deal with these wild ass hoes they have nowadays ratchets
3,0,0,3,2,"So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface",1,so i bought condoms for my pa y at rite aid and the lady gave me a di y look just now i came back and bought trash bags imagine her face
3,0,3,0,1,"So if I had dreads, tattoos AND a beard Id get all the bitches??",2,so if i had dreads tattoos and a beard id get all the bitches
9,0,9,0,1,So if a girl gets drunk and does some hoe shit...it's rape now???,2,so if a girl gets drunk and does some hoe shit it rape now
3,0,2,1,1,So is the term wigger. If someone chooses to listen to hip hop and act a certain way it's cause of his interests not race,2,so is the term wigger if someone chooses to listen to hip hop and act a ce ain way it cause of his interests not race
3,0,2,1,1,So jealous of my parents and Bryce gone to rednecks with paychecks for the weekend I should've gone &#128520; http://t.co/F0mZQjWcRp,2,so jealous of my parents and bryce gone to rednecks with paychecks for the weekend i should have gone url 
3,0,3,0,1,So jus don't be faithful cus u never kno what your bitch doing lmao,2,so jus do not be faithful cus u never kno what your bitch doing lmao
3,0,3,0,1,So just chill hoe,2,so just chill hoe
3,0,0,3,2,"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy",1,so let us see what you look like in the am without the filters and colored contact lenses your followers are dying to know
3,2,1,0,0,So many bitches in one sentence #fixitjesus,0,so many bitches in one sentence fix it jesus
3,1,2,0,1,So many bitches think they're so much hotter than they are,2,so many bitches think they are so much hotter than they are
3,2,0,1,0,So many hoes whipped you would have thought we were still in slavery,0,so many hoes whipped you would have thought we were still in slavery
3,0,2,1,1,So many shady bitches. THE SECRET THIRST IS ALIVE,2,so many shady bitches the secret thirst is alive
3,1,0,2,2,So many weird people in the ghetto at this time.,1,so many weird people in the ghetto at this time
3,0,1,2,2,So much for #UCLA being the team to beat they are trash,1,so much for ucla being the team to beat they are trash
3,1,0,2,2,So much more going on but hypocrisy doesn't sit well with me. My redneck family from central Illinois more black then Bieber!,1,so much more going on but hypocrisy does not sit well with me my redneck family from central illinois more black then bieber
3,1,2,0,1,So much white trash at this demo derby &#128514;&#128079; &#127482;&#127480;,2,so much white trash at this demo derby 
6,0,6,0,1,"So my coworker is yellin at my other coworker and I so I'm like ""Who you talkin to? Cuz it's not me"" then she wanna bktrack like no bitch",2,so my coworker is yellin at my other coworker and i so i am like who you talkin to cuz it not me then she wanna bktrack like no bitch
3,0,0,3,2,"So my daughter seen Charlie Villanueva... Questions on 1,000 &#128514;&#128514;&#128514;&#128514;",1,so my daughter seen charlie villanueva questions on 
3,1,2,0,1,So my dumb ass screams fuck the redskins in this big ass echo filled parking garage,2,so my dumb ass screams fuck the redskins in this big ass echo filled parking garage
3,0,0,3,2,"So my light was off &amp; door was closed , mom walks in turn lights on . Tells me to take trash out in the morning . then walked out.. Light on",1,so my light was off door was closed mom walks in turn lights on tells me to take trash out in the morning then walked out light on
3,0,2,1,1,"So my mom told me she put my ""drug paraphernalia"" in the trash. The shitty life of a stoner with a cop mom. Im pretty upset.",2,so my mom told me she put my drug paraphernalia in the trash the shitty life of a stoner with a cop mom im pretty upset
3,1,2,0,1,So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!,2,so niggas wanna be bitches and shit wearing flowers and shit smh you all niggas gay
3,2,1,0,0,So niggers really believe Phelps just smokin on a regular huh? Tell me now &amp; I'll log off for the night,0,so niggers really believe phelps just smokin on a regular huh tell me now i will log off for the night
3,0,3,0,1,So now ain't nobody got a type you all like bad bitches huh...well why yo baby momma never mind,2,so now ain t nobody got a type you all like bad bitches huh well why yo baby momma never mind
3,0,1,2,2,So now been trill is trash cus asap said so &#128533; ok,1,so now been trill is trash cus asap said so ok
3,0,3,0,1,So now he wanna LIE !? &#128514;&#128557; he's a fuccing joke &#9995;&#128564; ajay gotta whole bitch but oml trynna argue wit me &amp; shit like FIR WHAT BOI !?,2,so now he wanna lie he a fuccing joke ajay gotta whole bitch but oml trynna argue wit me shit like fir what boi
3,0,2,1,1,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.

Whaddup bitches &#128129;",2,so people here donate plasma to feed their drug addiction i donate because i get money and i save lives whaddup bitches
3,0,3,0,1,"So pissed I forgot that Saiyan bitches infio. She gave ne her IG tioo,. FUCK",2,so pissed i forgot that saiyan bitches infio she gave ne her ig tioo fuck
3,0,0,3,2,So real it's unreal LOL #Yankees #WorldSeries #27andCounting #MLB #MLBtheShow12 http://t.co/tdMrBsnP,1,so real it unreal lol yankees world series 27 and counting mlb ml bthe show 12 url 
3,0,3,0,1,So scared for orientation.I hate meetin new people.They're gonna think im this quiet girl but really im the craziest bitch they'll ever meet,2,so scared for orientation i hate meetin new people they are gonna think im this quiet girl but really im the craziest bitch they will ever meet
3,1,2,0,1,So sick of you fake ass hoes,2,so sick of you fake ass hoes
3,0,3,0,1,So some bitch flipped me off for letting her infront of mee... Okay.,2,so some bitch flipped me off for letting her infront of mee okay
3,0,3,0,1,So some pussy don't cream when they cum?,2,so some pussy do not cream when they cum
3,0,3,0,1,"So the Flash pops is the Dawson pops. 

I think he mighta actually killed the mom. 

Cuz Gail was a lying, cheating bitch.",2,so the flash pops is the dawson pops i think he mighta actually killed the mom cuz gail was a lying cheating bitch
3,0,3,0,1,So this dumb bitch had an opinion bout wtf I post on my instagram the time it took to write a post&#8230; http://t.co/NUzmxspxUS,2,so this dumb bitch had an opinion bout wtf i post on my instagram the time it took to write a post url 
3,0,3,0,1,So tired but mom is making me stay up until she is finished drinking another beer. She better chug that shit,2,so tired but mom is making me stay up until she is finished drinking another beer she better chug that shit
3,0,3,0,1,"So to the fat, toothless, sack chasing bitch that just yelled at me from her busted ass van window. Fuck off and get a real job",2,so to the fat toothless sack chasing bitch that just yelled at me from her busted ass van window fuck off and get a real job
3,1,2,0,1,"So toodles to you bitches , goodnight! &#127769;&#9729;&#65039;&#127776;&#128164;&#9996;&#65039;",2,so toodles to you bitches goodnight 
3,0,2,1,1,"So was chris brown talking bout hisself when he said ""these hoes ain't loyal ?""",2,so was chris brown talking bout hisself when he said these hoes ain t loyal
3,0,0,3,2,"So we are not even two full games into the season, and the fairweather whining is already in full effect? #Yankees",1,so we are not even two full games into the season and the fairweather whining is already in full effect yankees
3,1,2,0,1,"So weird how the word ""cunt"" is offensive in other countries, yet in this country it's a reference to somebody.. Like ""who's this cunt?""",2,so weird how the word cunt is offensive in other countries yet in this country it a reference to somebody like who this cunt
3,0,3,0,1,"So what if she a hoe in her city. If she make you happy, move her to Montana and be happy for the rest of y&#8217;all days.",2,so what if she a hoe in her city if she make you happy move her to montana and be happy for the rest of y all days
6,1,5,0,1,So yall give farwells to Lulu yet did all but shit on Kris? Ok bitches... ok,2,so yall give farwells to lulu yet did all but shit on kris ok bitches ok
3,0,3,0,1,So yall hoes still surfboard'n in the tub or nah?,2,so yall hoes still surfboard n in the tub or nah
6,0,5,1,1,So yesterday I ran into a dude I went to high school with &amp; he used to be skinny as hell. Now? Omg. Same fucker who slit my tires years ago.,2,so yesterday i ran into a dude i went to high school with he used to be skinny as hell now omg same fucker who slit my tires years ago
3,0,0,3,2,"So you don't want to see the true life story of American heroes, Bizzy, Lazy, Krayzie &amp; Wish... you wanna watch hillbillies shoot pumpkins",1,so you do not want to see the true life story of american heroes bizzy lazy krayzie wish you wanna watch hillbillies shoot pumpkins
3,0,3,0,1,So you females feel like it's ok to dress like a hoe? Smh I just hope I don't have a daughter please god http://t.co/2uaWusHHYE,2,so you females feel like it ok to dress like a hoe smh i just hope i do not have a daughter please god url 
3,0,3,0,1,So you still don't suck dick or eat pussy in 2014?,2,so you still do not suck dick or eat pussy in
3,0,3,0,1,"So, #brony-folk far and wide are throwing bitch fits over #EquestriaGirls. I must be the only one who isn't. It looks interesting to me.",2,so brony folk far and wide are throwing bitch fits over equestria girls i must be the only one who is not it looks interesting to me
3,0,0,3,2,"So, I can get into something closely approximating the full bird of paradise yoga pose. TIME TO MAKE MY RAGDOLL COSPLAY",1,so i can get into something closely approximating the full bird of paradise yoga pose time to make my ragdoll cosplay
3,0,0,3,2,"So, about this flappy bird game then.",1,so about this flappy bird game then
3,1,2,0,1,"So, are the Olympics over in Brazil yet or what? I mean, yay sports! What? Stop looking at me like, &#8220;What are you, queer?&#8221; #GoRedskins?",2,so are the olympics over in brazil yet or what i mean yay spo s what stop looking at me like what are you queer go redskins
3,0,3,0,1,So...Hello Kitty is really a Chicken Boo bitch?,2,so hello kitty is really a chicken boo bitch
3,0,3,0,1,Soap. I wish some pussy tho RT @ImJustCeej: What does your beard smell like?,2,soap i wish some pussy tho what does your beard smell like
3,0,2,1,1,"Social media post about rival social media app. I shall never let the word ""edited"" appear next to my Facebook status. Double read it bitch.",2,social media post about rival social media app i shall never let the word edited appear next to my facebook status double read it bitch
3,0,3,0,1,Social networks will ruin a bitches game.,2,social networks will ruin a bitches game
3,0,3,0,1,Sock the pussy like I'm vegeta,2,sock the pussy like i am vegeta
3,2,1,0,0,Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War,0,soetoro obama is moving the country forward w his vision his vision is to downsize our oppressive country and get even w whitey war
3,0,3,0,1,Soft niccas usually send the hate thru the bitches jealous Instagram niccas hatin on ya pictures -- @Therealkiss,2,soft niccas usually send the hate thru the bitches jealous instagram niccas hatin on ya pictures
6,2,4,0,1,Soft niggas usually send the hate threw the bitches,2,soft niggas usually send the hate threw the bitches
3,1,2,0,1,Sold weed to a bitch who's gonna be a lawyer.. Bet she'll have a niggas back..,2,sold weed to a bitch who gonna be a lawyer bet she will have a niggas back
3,0,3,0,1,Sombody bring me some pussy,2,sombody bring me some pussy
3,0,3,0,1,"Some ""don't cross me"" bitches",2,some do not cross me bitches
3,1,2,0,1,Some Army females just bitch about everything ..,2,some army females just bitch about everything
3,1,0,2,2,Some Douche cubs redneck cubs fan freaked out asking if bites..... No you bloody BERK!!! He's like the&#8230; http://t.co/ulc6CMVtki,1,some douche cubs redneck cubs fan freaked out asking if bites no you bloody berk he like the url 
3,0,0,3,2,Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.,1,some jihadi posted a bio of the isis boss mr awad with excellent sociological info can not thank him her enough for the gift
6,0,0,6,2,Some are oval and some are pink some are blue and some are just yellow,1,some are oval and some are pink some are blue and some are just yellow
3,1,2,0,1,Some bitch niggas in drumlin just sprayed me with water and ran away #fucking #pussies,2,some bitch niggas in drumlin just sprayed me with water and ran away fucking pussies
3,0,3,0,1,Some bitches are relentless. You can curve her a hundred times and she still wants the dick,2,some bitches are relentless you can curve her a hundred times and she still wants the dick
3,0,3,0,1,Some bitches barely respect themselves,2,some bitches barely respect themselves
3,0,3,0,1,Some bitches curve game be too serious,2,some bitches curve game be too serious
3,0,2,1,1,"Some bitches just have NO luck with men lmao.. Maybe YOU'RE the problem sweetheart, it can't all be our fault lol",2,some bitches just have no luck with men lmao maybe you re the problem sweethea it can not all be our fault lol
3,0,3,0,1,Some bitches need to get a life &#128175;&#128079;&#128524;,2,some bitches need to get a life 
3,0,3,0,1,Some bitches truly ain't shit !,2,some bitches truly ain t shit
3,0,0,3,2,"Some black people live in an entirely different world where everything is peaches and cream, apparently. Take off the rose colored glasses.",1,some black people live in an entirely different world where everything is peaches and cream apparently take off the rose colored glasses
3,0,3,0,1,Some call it trickn i call it hangn out ima handle my business n knock dat pussy out &#128049;&#128166;&#127814;,2,some call it trickn i call it hangn out ima handle my business n knock dat pussy out 
3,0,3,0,1,Some croquettes for you hoes,2,some croquettes for you hoes
3,0,3,0,1,Some girls think being a bitch and having an attitude is attractive. Who tf made you think that??,2,some girls think being a bitch and having an attitude is attractive who tf made you think that
3,1,2,0,1,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher"".",2,some guy at orientation got asked what his top favorite music a ists are and the first thing this bitch said was usher
3,0,3,0,1,Some ho hitting on my wife lol,2,some ho hitting on my wife lol
9,1,8,0,1,Some hoes that tweet just make me mad lol,2,some hoes that tweet just make me mad lol
3,2,1,0,0,Some lying ass hoes lol,0,some lying ass hoes lol
3,0,3,0,1,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,2,some movies are made to facilitate dudes to pick girls up think out side the box lil nigguh
3,1,2,0,1,Some niggah said sugapuss to me lastnight &#128569;&#128569;&#128569;,2,some niggah said sugapuss to me lastnight 
6,1,5,0,1,"Some niggahs save hoes, I aint that heroic.",2,some niggahs save hoes i aint that heroic
3,0,3,0,1,Some niggas beat a bitch to get a point across some mentally fuck w/ her some just ignore it ...,2,some niggas beat a bitch to get a point across some mentally fuck w her some just ignore it
3,2,1,0,0,Some niggas save hoes,0,some niggas save hoes
3,0,3,0,1,Some of the ice melted in my car cause the dumb fuck at 7/11 decided he wanted to strike up a conversation wit a fat ugly bitch smfh,2,some of the ice melted in my car cause the dumb fuck at decided he wanted to strike up a conversation wit a fat ugly bitch smfh
3,0,3,0,1,Some of these hoes are loyal,2,some of these hoes are loyal
6,0,6,0,1,Some of these hoes deserve a kick in their vagina.. Lucky i aint tryna loose my shoe!,2,some of these hoes deserve a kick in their vagina lucky i aint tryna loose my shoe
3,0,2,1,1,Some of these hoes need to hop off those high horses they seem to be riding 24/7 &#128529;&#128075;&#128293;,2,some of these hoes need to hop off those high horses they seem to be riding 
3,1,2,0,1,Some of these hoes out here for everybody.,2,some of these hoes out here for everybody
3,2,1,0,0,Some of these hood negros don't deserve bail money the way they be visiting jail.,0,some of these hood negros do not deserve bail money the way they be visiting jail
3,0,3,0,1,Some of these niqqa a straight pussy whipped &#128165;,2,some of these niqqa a straight pussy whipped
3,0,3,0,1,Some of these sex gifs are fucking retarded,2,some of these sex gifs are fucking retarded
3,0,3,0,1,Some of y'all females undercover hoes,2,some of you all females undercover hoes
3,0,3,0,1,Some of yall gorgeous women ain't so gorgeous when we realize you got a ugly bitch attitude.,2,some of yall gorgeous women ain t so gorgeous when we realize you got a ugly bitch attitude
3,0,3,0,1,"Some of yall just ""popular"" cuz of yall name . These bitches be ugly",2,some of yall just popular cuz of yall name these bitches be ugly
3,0,3,0,1,Some of you bitches are DUMBBBB,2,some of you bitches are dumb
3,0,3,0,1,Some of you girls should be wifey for Halloween. Since some of y&#8217;all been hoes all year.,2,some of you girls should be wifey for halloween since some of y all been hoes all year
